mnist,3,2,53.934414,"(7.125422, 174.75588989257812)","(9.852683, 167.0518341064453)","(13.043211, 160.32400512695312)","(15.721824, 154.0258331298828)","(18.684915, 148.04507446289062)","(21.760512, 142.3678741455078)","(24.823759, 136.98175048828125)","(27.468729, 131.87351989746094)","(30.425714, 127.0384292602539)","(33.418869, 122.46553039550781)","(36.548429, 118.15787506103516)","(39.491173, 114.09599304199219)","(42.453565, 110.26102447509766)","(45.333969, 106.64740753173828)","(47.985526, 103.23480987548828)","(50.990935, 100.01614379882812)","(53.934363, 96.97777557373047)"
mnist,3,2,53.502572,"(7.085921, 174.75587463378906)","(10.023483, 167.052001953125)","(12.878062, 160.3240203857422)","(15.862217, 154.0257568359375)","(18.836901, 148.04505920410156)","(21.780482, 142.3678436279297)","(24.841142, 136.98178100585938)","(27.309213, 131.87342834472656)","(30.415997, 127.03849029541016)","(33.040553, 122.465576171875)","(35.974861, 118.15786743164062)","(38.871048, 114.09612274169922)","(41.843694, 110.26103973388672)","(44.741475, 106.64736938476562)","(47.646941, 103.23487854003906)","(50.84678, 100.01612091064453)","(53.502513, 96.97779083251953)"
mnist,3,3,47.363989,"(7.076249, 174.75570678710938)","(9.613161, 167.05747985839844)","(12.145888, 160.3355255126953)","(14.661944, 154.04013061523438)","(17.19557, 148.06202697753906)","(19.733789, 142.3874969482422)","(22.234588, 137.00169372558594)","(24.748298, 131.8949737548828)","(27.283189, 127.06246948242188)","(29.848701, 122.49044036865234)","(32.472191, 118.18452453613281)","(34.853949, 114.12297058105469)","(37.359718, 110.2885971069336)","(39.865839, 106.67701721191406)","(42.377696, 103.26405334472656)","(44.872083, 100.04586029052734)","(47.363915, 97.00835418701172)"
mnist,3,3,48.472915,"(7.492641, 174.7557830810547)","(10.387816, 167.05722045898438)","(12.981459, 160.33555603027344)","(15.27653, 154.0402069091797)","(18.091635, 148.06190490722656)","(20.41914, 142.38763427734375)","(23.208986, 137.0016326904297)","(25.528523, 131.8953857421875)","(28.054046, 127.06251525878906)","(30.887045, 122.49031829833984)","(33.47261, 118.1847152709961)","(36.038594, 114.12325286865234)","(38.707406, 110.28875732421875)","(41.293041, 106.67716217041016)","(43.879617, 103.26432037353516)","(46.47015, 100.0458755493164)","(48.472849, 97.00820922851562)"
mnist,3,4,70.5283,"(12.114832, 174.749755859375)","(15.869401, 167.02133178710938)","(19.66564, 160.27716064453125)","(22.592195, 153.96495056152344)","(26.857215, 147.97189331054688)","(30.495786, 142.28419494628906)","(34.688022, 136.88682556152344)","(38.826404, 131.7714080810547)","(42.610167, 126.92497253417969)","(46.371588, 122.34854888916016)","(50.520491, 118.03319549560547)","(55.205497, 113.96795654296875)","(59.219849, 110.12657928466797)","(62.279725, 106.50918579101562)","(66.197174, 103.09326171875)","(70.528235, 99.87254333496094)"
mnist,3,4,71.144768,"(12.006804, 174.74957275390625)","(15.532671, 167.0212860107422)","(18.718404, 160.2772979736328)","(22.746284, 153.9652099609375)","(27.982934, 147.97201538085938)","(32.189813, 142.28407287597656)","(36.331587, 136.88671875)","(40.335276, 131.7714385986328)","(44.3563, 126.9248275756836)","(47.266538, 122.34851837158203)","(52.581293, 118.03308868408203)","(56.482932, 113.96800231933594)","(60.575287, 110.12662506103516)","(64.140774, 106.50897979736328)","(68.585264, 103.09346008300781)","(71.144699, 99.87263488769531)"
mnist,3,5,79.149868,"(13.892827, 174.7667694091797)","(16.838716, 167.0941925048828)","(22.161044, 160.39254760742188)","(27.07399, 154.114013671875)","(30.516165, 148.153076171875)","(34.900881, 142.492919921875)","(38.073774, 137.12158203125)","(41.414888, 132.02833557128906)","(45.566828, 127.2060317993164)","(50.336738, 122.64679718017578)","(55.060721, 118.34941101074219)","(58.235682, 114.29468536376953)","(62.129251, 110.46794891357422)","(66.979311, 106.86087036132812)","(71.585925, 103.45480346679688)","(74.355918, 100.24132537841797)","(79.149797, 97.20917510986328)"
mnist,3,5,78.17775,"(13.88246, 174.7667694091797)","(18.096642, 167.09417724609375)","(20.60237, 160.39254760742188)","(25.477801, 154.114013671875)","(29.802255, 148.15316772460938)","(33.525384, 142.49278259277344)","(38.483894, 137.12179565429688)","(42.554903, 132.0281219482422)","(46.022642, 127.20594787597656)","(49.154538, 122.6468734741211)","(54.027143, 118.34944152832031)","(58.616756, 114.29484558105469)","(62.16295, 110.46782684326172)","(66.74265, 106.86092376708984)","(71.201002, 103.45484924316406)","(74.533411, 100.24127197265625)","(78.177681, 97.20924377441406)"
mnist,3,6,78.790692,"(16.0325, 174.75640869140625)","(20.591865, 167.0470428466797)","(23.937163, 160.31500244140625)","(29.36709, 154.01165771484375)","(32.487493, 148.02737426757812)","(37.926025, 142.34512329101562)","(41.168532, 136.9537353515625)","(45.235878, 131.84085083007812)","(49.463713, 127.00131225585938)","(54.909457, 122.42759704589844)","(58.688502, 118.1151351928711)","(63.124179, 114.04985046386719)","(66.856, 110.21142578125)","(71.706349, 106.59319305419922)","(75.948478, 103.17965698242188)","(78.790618, 99.9578628540039)"
mnist,3,6,78.580817,"(16.033282, 174.75640869140625)","(19.883052, 167.04698181152344)","(23.539006, 160.3150634765625)","(29.055972, 154.01177978515625)","(33.519323, 148.02723693847656)","(37.185577, 142.34523010253906)","(42.015331, 136.95350646972656)","(45.438956, 131.84075927734375)","(49.569458, 127.001220703125)","(53.106117, 122.42781066894531)","(58.130353, 118.11549377441406)","(62.302725, 114.04983520507812)","(66.912771, 110.21172332763672)","(70.318567, 106.59318542480469)","(74.530101, 103.17986297607422)","(78.580746, 99.95774841308594)"
mnist,3,7,103.447265,"(20.13855, 174.77200317382812)","(24.810209, 167.080078125)","(29.241125, 160.36654663085938)","(35.618862, 154.08065795898438)","(41.768782, 148.1124267578125)","(45.553428, 142.44593811035156)","(51.871525, 137.06813049316406)","(57.345379, 131.96937561035156)","(63.074215, 127.1427230834961)","(66.579704, 122.57886505126953)","(72.603583, 118.27766418457031)","(77.013243, 114.22161865234375)","(84.46599, 110.39237213134766)","(89.499241, 106.78130340576172)","(94.678561, 103.37420654296875)","(100.213218, 100.159423828125)","(103.447192, 97.12613677978516)"
mnist,3,7,105.746545,"(19.19054, 174.77200317382812)","(26.016738, 167.08006286621094)","(29.791479, 160.3665008544922)","(36.127554, 154.08067321777344)","(41.969084, 148.11244201660156)","(45.41292, 142.4458770751953)","(50.692898, 137.06817626953125)","(58.137531, 131.96951293945312)","(63.489011, 127.14266967773438)","(68.842133, 122.57902526855469)","(74.964332, 118.27791595458984)","(78.680135, 114.2213363647461)","(85.189625, 110.39227294921875)","(89.290467, 106.78118896484375)","(94.7646, 103.37442016601562)","(100.231802, 100.1592788696289)","(105.746462, 97.12638092041016)"
mnist,3,8,124.276389,"(25.686552, 174.7493438720703)","(29.816118, 167.0157012939453)","(35.698703, 160.2686767578125)","(44.053166, 153.9529571533203)","(50.158449, 147.9571990966797)","(55.049933, 142.26734924316406)","(61.469157, 136.86656188964844)","(66.909522, 131.749267578125)","(72.485848, 126.90184783935547)","(79.277688, 122.3243179321289)","(84.764268, 118.00637817382812)","(97.733802, 113.93880462646484)","(102.927226, 110.09912872314453)","(108.63534, 106.47772979736328)","(119.5318, 103.06320190429688)","(124.276311, 99.84165954589844)"
mnist,3,8,129.312032,"(22.444637, 174.7493896484375)","(30.251415, 167.0157012939453)","(36.998811, 160.2686309814453)","(48.643674, 153.95278930664062)","(57.246401, 147.95692443847656)","(62.91393, 142.26730346679688)","(68.753887, 136.86634826660156)","(72.737761, 131.74911499023438)","(87.426595, 126.90196228027344)","(94.675734, 122.32420349121094)","(101.559413, 118.00603485107422)","(107.335891, 113.93865966796875)","(113.894696, 110.09896850585938)","(118.3902, 106.47772979736328)","(123.639217, 103.06320190429688)","(129.311954, 99.842041015625)"
mnist,4,1,73.094667,"(7.768314, 174.75953674316406)","(11.798112, 167.064453125)","(15.87674, 160.34449768066406)","(19.972373, 154.05239868164062)","(24.040687, 148.0789337158203)","(28.142801, 142.40760803222656)","(32.181393, 137.02645874023438)","(36.267674, 131.92193603515625)","(40.343167, 127.09066772460938)","(44.458744, 122.52198791503906)","(48.504029, 118.21926879882812)","(52.562393, 114.1602783203125)","(56.672104, 110.32847595214844)","(60.79545, 106.71980285644531)","(64.885505, 103.3068618774414)","(69.016569, 100.0909652709961)","(73.094611, 97.05379486083984)"
