mnist,1,6,200.453291,"(32.443625, 174.75669860839844)","(43.715164, 167.04617309570312)","(55.005145, 160.31544494628906)","(66.18578, 154.01133728027344)","(77.42159, 148.0286865234375)","(88.658503, 142.34642028808594)","(99.955693, 136.95314025878906)","(111.129214, 131.84054565429688)","(122.277757, 127.00138092041016)","(133.450148, 122.42642211914062)","(144.679434, 118.11392974853516)","(155.789161, 114.0489273071289)","(166.94946, 110.2126235961914)","(178.128647, 106.59403228759766)","(189.235027, 103.17980194091797)","(200.453169, 99.95781707763672)"
mnist,1,6,201.024123,"(32.810246, 174.75669860839844)","(44.07382, 167.04617309570312)","(55.268859, 160.31544494628906)","(66.512457, 154.01133728027344)","(77.712929, 148.02870178222656)","(89.006299, 142.34642028808594)","(100.163468, 136.95314025878906)","(111.369334, 131.84054565429688)","(122.55983, 127.00135803222656)","(133.832621, 122.4264144897461)","(145.055785, 118.11392974853516)","(156.210258, 114.04891967773438)","(167.41397, 110.21261596679688)","(178.590995, 106.59402465820312)","(189.79564, 103.17977142333984)","(201.024036, 99.95780181884766)"
mnist,1,7,237.150675,"(37.956704, 174.7716827392578)","(50.418356, 167.07833862304688)","(62.846435, 160.36572265625)","(75.261717, 154.0792236328125)","(87.687063, 148.1129150390625)","(100.037064, 142.4458465576172)","(112.623156, 137.06715393066406)","(125.003723, 131.9679412841797)","(137.37507, 127.14127349853516)","(149.792915, 122.57743072509766)","(162.219014, 118.27503967285156)","(174.762273, 114.21940612792969)","(187.190865, 110.3917007446289)","(199.5896, 106.78118896484375)","(212.127815, 103.37416076660156)","(224.638891, 100.15856170654297)","(237.150601, 97.12564086914062)"
mnist,1,7,234.024021,"(37.662297, 174.7716827392578)","(49.93904, 167.07830810546875)","(62.244703, 160.36570739746094)","(74.514946, 154.0792236328125)","(86.776646, 148.11293029785156)","(99.097364, 142.44583129882812)","(111.499249, 137.06716918945312)","(123.789288, 131.96792602539062)","(136.029715, 127.14128112792969)","(148.218578, 122.5774154663086)","(160.448912, 118.27503204345703)","(172.724468, 114.21940612792969)","(184.973245, 110.3917007446289)","(197.138909, 106.78118896484375)","(209.420023, 103.3741683959961)","(221.665656, 100.15855407714844)","(234.023936, 97.12564849853516)"
mnist,1,8,244.528679,"(43.350757, 174.74960327148438)","(56.652666, 167.0146942138672)","(70.127272, 160.26878356933594)","(83.508306, 153.95236206054688)","(97.008072, 147.95933532714844)","(110.439527, 142.2683868408203)","(123.963422, 136.8670196533203)","(137.385198, 131.7475128173828)","(150.728123, 126.9022216796875)","(164.112895, 122.32270812988281)","(177.483287, 118.00629425048828)","(190.93978, 113.93816375732422)","(204.289379, 110.09931182861328)","(217.695957, 106.47915649414062)","(231.182302, 103.06413269042969)","(244.528601, 99.84169006347656)"
mnist,1,8,244.81786,"(43.268484, 174.74960327148438)","(56.713859, 167.0146942138672)","(70.13819, 160.26878356933594)","(83.572208, 153.95237731933594)","(96.902529, 147.9593505859375)","(110.323607, 142.26840209960938)","(124.008525, 136.86705017089844)","(137.393772, 131.74752807617188)","(150.805406, 126.90223693847656)","(164.174999, 122.32272338867188)","(177.587085, 118.00630950927734)","(190.96916, 113.93818664550781)","(204.45463, 110.09932708740234)","(217.809788, 106.47917175292969)","(231.266649, 103.06414794921875)","(244.817796, 99.84174346923828)"
mnist,2,1,100.502489,"(8.897741, 174.7594451904297)","(14.557454, 167.06300354003906)","(20.297986, 160.34483337402344)","(25.931118, 154.052490234375)","(31.62064, 148.08038330078125)","(37.283773, 142.40821838378906)","(42.984797, 137.0249786376953)","(48.629282, 131.92169189453125)","(54.310197, 127.09104919433594)","(59.972661, 122.52378845214844)","(65.686078, 118.21814727783203)","(71.562405, 114.16032409667969)","(77.238277, 110.32982635498047)","(83.087155, 106.71720123291016)","(88.758689, 103.307861328125)","(94.661837, 100.09036254882812)","(100.502413, 97.0557861328125)"
mnist,2,1,101.222893,"(9.131202, 174.7594451904297)","(14.91784, 167.06300354003906)","(20.718365, 160.34483337402344)","(26.415175, 154.05250549316406)","(32.32737, 148.08038330078125)","(38.053075, 142.40823364257812)","(43.809099, 137.0249786376953)","(49.468297, 131.9217071533203)","(55.154065, 127.09104919433594)","(60.856388, 122.5238037109375)","(66.566824, 118.21814727783203)","(72.428016, 114.16034698486328)","(78.175865, 110.32982635498047)","(83.906807, 106.71720123291016)","(89.6313, 103.307861328125)","(95.374692, 100.09037017822266)","(101.222824, 97.0558090209961)"
mnist,2,2,63.221808,"(8.321428, 174.7567901611328)","(11.789756, 167.04977416992188)","(15.224363, 160.32391357421875)","(18.735995, 154.0249481201172)","(22.129183, 148.04690551757812)","(25.516742, 142.3691864013672)","(28.907488, 136.9806671142578)","(32.295678, 131.87265014648438)","(35.683228, 127.03754425048828)","(39.135689, 122.4661865234375)","(42.623283, 118.15691375732422)","(46.055141, 114.09561920166016)","(49.502681, 110.26225280761719)","(52.953569, 106.64685821533203)","(56.338952, 103.23513793945312)","(59.766758, 100.01568603515625)","(63.221693, 96.9793701171875)"
mnist,2,2,62.631657,"(8.251647, 174.7567901611328)","(11.635081, 167.04977416992188)","(15.015394, 160.32394409179688)","(18.479945, 154.0249481201172)","(21.872411, 148.04690551757812)","(25.250251, 142.3691864013672)","(28.63694, 136.98065185546875)","(32.019996, 131.87265014648438)","(35.403836, 127.03754425048828)","(38.819445, 122.4662094116211)","(42.263923, 118.15690612792969)","(45.6433, 114.09562683105469)","(49.041459, 110.26226806640625)","(52.431481, 106.64685821533203)","(55.815598, 103.23514556884766)","(59.20149, 100.01570892333984)","(62.63156, 96.9793930053711)"
mnist,2,3,88.898648,"(12.109793, 174.7553253173828)","(17.164711, 167.05690002441406)","(21.937119, 160.3353271484375)","(27.076859, 154.039306640625)","(31.762392, 148.06390380859375)","(36.302274, 142.3881378173828)","(41.504405, 137.00148010253906)","(46.223877, 131.89492797851562)","(50.688303, 127.06153106689453)","(55.727775, 122.4914779663086)","(60.097712, 118.18351745605469)","(65.311228, 114.12329864501953)","(70.097899, 110.29067993164062)","(74.161266, 106.67559814453125)","(79.573388, 103.26448059082031)","(83.991261, 100.04546356201172)","(88.898557, 97.00943756103516)"
mnist,2,3,88.157449,"(11.884497, 174.7553253173828)","(16.846212, 167.05690002441406)","(21.147182, 160.33534240722656)","(25.928132, 154.039306640625)","(31.070317, 148.06390380859375)","(35.916427, 142.38815307617188)","(41.071464, 137.00146484375)","(45.728063, 131.89492797851562)","(49.93372, 127.06153869628906)","(55.254101, 122.49147033691406)","(60.025829, 118.18351745605469)","(64.45225, 114.12328338623047)","(69.222523, 110.2906723022461)","(73.884684, 106.67559051513672)","(78.737773, 103.26447296142578)","(83.38363, 100.04547119140625)","(88.157374, 97.00942993164062)"
mnist,2,4,82.539432,"(14.137707, 174.7501678466797)","(18.631193, 167.0205535888672)","(23.157404, 160.2777862548828)","(27.663993, 153.9645233154297)","(32.399482, 147.9738006591797)","(37.152845, 142.28529357910156)","(41.81937, 136.8864288330078)","(46.196289, 131.76922607421875)","(50.829725, 126.92575073242188)","(55.324344, 122.34760284423828)","(59.955198, 118.03275299072266)","(64.308403, 113.96611785888672)","(68.983912, 110.12825012207031)","(73.506975, 106.50918579101562)","(77.997625, 103.0946044921875)","(82.523206, 99.87236785888672)"
mnist,2,4,81.652811,"(14.116501, 174.75013732910156)","(18.704494, 167.0205535888672)","(23.084226, 160.2777862548828)","(27.521851, 153.9645233154297)","(32.19075, 147.9738006591797)","(36.682355, 142.2852783203125)","(41.283904, 136.8864288330078)","(45.74397, 131.7692108154297)","(50.214431, 126.9257583618164)","(54.569123, 122.34761047363281)","(59.129835, 118.03275299072266)","(63.624807, 113.96611785888672)","(68.053021, 110.12825012207031)","(72.686798, 106.50919342041016)","(77.213844, 103.09461212158203)","(81.652735, 99.87236785888672)"
mnist,2,5,106.505916,"(17.917163, 174.76622009277344)","(23.978078, 167.0927276611328)","(29.593912, 160.3916015625)","(34.979219, 154.11312866210938)","(40.45714, 148.1546173095703)","(46.148914, 142.4940948486328)","(51.940421, 137.1210174560547)","(57.339848, 132.0271453857422)","(62.677567, 127.2051773071289)","(68.049749, 122.6458511352539)","(73.846692, 118.34732818603516)","(78.864058, 114.29444122314453)","(84.590845, 110.46937561035156)","(90.479359, 106.86068725585938)","(95.812239, 103.4554214477539)","(101.082964, 100.241455078125)","(106.505843, 97.20955657958984)"
mnist,2,5,106.500749,"(17.833624, 174.76622009277344)","(23.51199, 167.09274291992188)","(29.34278, 160.3916015625)","(34.315708, 154.11312866210938)","(39.921834, 148.15463256835938)","(45.715261, 142.4940948486328)","(51.575797, 137.1210174560547)","(56.996814, 132.0271453857422)","(62.758421, 127.20516204833984)","(67.929785, 122.64584350585938)","(73.660142, 118.34732818603516)","(78.94123, 114.29443359375)","(84.577003, 110.46937561035156)","(90.520104, 106.86066436767578)","(95.667145, 103.45541381835938)","(101.423966, 100.24144744873047)","(106.500675, 97.20954895019531)"
mnist,2,6,104.447562,"(20.53024, 174.75669860839844)","(26.128384, 167.04617309570312)","(31.693458, 160.31546020507812)","(37.305926, 154.01133728027344)","(42.94684, 148.02870178222656)","(48.575445, 142.34642028808594)","(54.257413, 136.95314025878906)","(59.885954, 131.84054565429688)","(65.522059, 127.0013656616211)","(71.067234, 122.4264144897461)","(76.632028, 118.1139144897461)","(82.270705, 114.04890441894531)","(87.776604, 110.21261596679688)","(93.334897, 106.59400939941406)","(98.891516, 103.17977142333984)","(104.447481, 99.95780181884766)"
mnist,2,6,104.644922,"(20.544217, 174.75669860839844)","(26.216043, 167.04617309570312)","(31.760152, 160.31544494628906)","(37.348191, 154.01133728027344)","(42.946954, 148.02870178222656)","(48.615567, 142.346435546875)","(54.293762, 136.95314025878906)","(59.919935, 131.84056091308594)","(65.481539, 127.00135803222656)","(71.047777, 122.42642211914062)","(76.692567, 118.11392974853516)","(82.245099, 114.04891967773438)","(87.784275, 110.21261596679688)","(93.39736, 106.59402465820312)","(98.970277, 103.1797866821289)","(104.644841, 99.95780181884766)"
mnist,2,7,124.614803,"(23.999266, 174.7716827392578)","(30.316078, 167.07830810546875)","(36.634053, 160.36572265625)","(42.994395, 154.07923889160156)","(48.992932, 148.11293029785156)","(55.468771, 142.44586181640625)","(61.709094, 137.06716918945312)","(67.995624, 131.96792602539062)","(74.178827, 127.14127349853516)","(80.533859, 122.5774154663086)","(87.012989, 118.2750244140625)","(93.169898, 114.21939849853516)","(99.404694, 110.39171600341797)","(105.66794, 106.78118896484375)","(111.905655, 103.37416076660156)","(118.277733, 100.15855407714844)","(124.614719, 97.12564086914062)"
mnist,2,7,125.016735,"(23.975296, 174.7716827392578)","(30.440911, 167.07830810546875)","(36.79814, 160.36572265625)","(43.151502, 154.0792236328125)","(49.362697, 148.11293029785156)","(55.612983, 142.44586181640625)","(62.018552, 137.06716918945312)","(68.281039, 131.9679412841797)","(74.652753, 127.14128112792969)","(80.785536, 122.5774154663086)","(87.045993, 118.27503204345703)","(93.398476, 114.21940612792969)","(99.73998, 110.39171600341797)","(105.952477, 106.78118896484375)","(112.348389, 103.37417602539062)","(118.53791, 100.15856170654297)","(125.016651, 97.12564086914062)"
mnist,2,8,128.700445,"(27.088915, 174.74960327148438)","(33.871975, 167.0146942138672)","(40.664884, 160.26878356933594)","(47.419833, 153.95237731933594)","(54.195825, 147.9593505859375)","(60.970201, 142.2683868408203)","(67.86747, 136.86705017089844)","(74.657984, 131.74752807617188)","(81.379938, 126.90223693847656)","(88.133218, 122.32272338867188)","(94.881403, 118.0063247680664)","(101.676125, 113.93819427490234)","(108.417379, 110.09933471679688)","(115.160479, 106.47919464111328)","(121.93645, 103.06417083740234)","(128.700368, 99.84175109863281)"
mnist,2,8,128.42783,"(26.898074, 174.74960327148438)","(33.670856, 167.0146942138672)","(40.406943, 160.26878356933594)","(47.148725, 153.95236206054688)","(53.935483, 147.95933532714844)","(60.601415, 142.26837158203125)","(67.482362, 136.8670196533203)","(74.32208, 131.74749755859375)","(81.0843, 126.90223693847656)","(87.915834, 122.32271575927734)","(94.798559, 118.00628662109375)","(101.514773, 113.93817138671875)","(108.188168, 110.09931945800781)","(114.917217, 106.47917175292969)","(121.670417, 103.06414031982422)","(128.427754, 99.84172058105469)"
mnist,3,1,102.661662,"(8.938159, 174.7594451904297)","(14.625979, 167.06300354003906)","(20.389436, 160.34483337402344)","(26.044496, 154.0525360107422)","(31.809632, 148.08038330078125)","(37.691871, 142.40823364257812)","(43.696643, 137.0249786376953)","(49.636007, 131.9217071533203)","(55.574558, 127.091064453125)","(61.424221, 122.52379608154297)","(67.435435, 118.21814727783203)","(73.260485, 114.16033935546875)","(79.14064, 110.329833984375)","(85.119798, 106.71721649169922)","(91.041191, 103.307861328125)","(96.928443, 100.09036254882812)","(102.661594, 97.05580139160156)"
mnist,3,1,102.82115,"(9.060596, 174.7594451904297)","(14.833774, 167.06300354003906)","(20.692933, 160.34483337402344)","(26.678855, 154.052490234375)","(32.520166, 148.0803680419922)","(38.354444, 142.40821838378906)","(44.176886, 137.02496337890625)","(49.939996, 131.9216766357422)","(55.875192, 127.0910415649414)","(61.699919, 122.52378845214844)","(67.571516, 118.21810913085938)","(73.468276, 114.16032409667969)","(79.352478, 110.32980346679688)","(85.278321, 106.71719360351562)","(91.133522, 103.30783081054688)","(96.983712, 100.09034729003906)","(102.821077, 97.05577087402344)"
mnist,3,2,63.048401,"(8.289223, 174.7567901611328)","(11.713328, 167.04977416992188)","(15.177953, 160.3239288330078)","(18.637322, 154.02493286132812)","(22.028107, 148.04690551757812)","(25.461938, 142.3691864013672)","(28.799143, 136.98068237304688)","(32.158863, 131.87265014648438)","(35.572058, 127.03755187988281)","(38.976391, 122.4662094116211)","(42.471394, 118.15689086914062)","(45.920623, 114.0956039428711)","(49.340276, 110.26224517822266)","(52.672452, 106.6468505859375)","(56.093102, 103.23513793945312)","(59.569033, 100.01569366455078)","(63.048319, 96.97936248779297)"
mnist,3,2,62.181993,"(8.300267, 174.7567901611328)","(11.664463, 167.04977416992188)","(15.048918, 160.32394409179688)","(18.493909, 154.0249481201172)","(21.837727, 148.04690551757812)","(25.18342, 142.3691864013672)","(28.547415, 136.98065185546875)","(31.905429, 131.87265014648438)","(35.270995, 127.03755187988281)","(38.603108, 122.46617889404297)","(42.049625, 118.15689849853516)","(45.394451, 114.0956039428711)","(48.74615, 110.26225280761719)","(52.103047, 106.64684295654297)","(55.448334, 103.23513793945312)","(58.818447, 100.01569366455078)","(62.18191, 96.97936248779297)"
mnist,3,3,50.897888,"(9.222368, 174.7553253173828)","(11.846835, 167.05690002441406)","(14.417564, 160.3353271484375)","(16.998162, 154.03929138183594)","(19.677605, 148.06387329101562)","(22.281842, 142.3881378173828)","(24.883192, 137.00146484375)","(27.470838, 131.89492797851562)","(30.046616, 127.0615234375)","(32.623922, 122.491455078125)","(35.184819, 118.18351745605469)","(37.832156, 114.12327575683594)","(40.471733, 110.29066467285156)","(43.075363, 106.67557525634766)","(45.659708, 103.26446533203125)","(48.283126, 100.04546356201172)","(50.897819, 97.00943756103516)"
mnist,3,3,51.179731,"(9.166825, 174.7553253173828)","(11.791003, 167.05691528320312)","(14.483263, 160.33534240722656)","(17.103156, 154.039306640625)","(19.810314, 148.0638885498047)","(22.416902, 142.3881378173828)","(25.027517, 137.00146484375)","(27.640019, 131.89492797851562)","(30.275598, 127.06153869628906)","(32.896588, 122.49147033691406)","(35.500575, 118.18351745605469)","(38.081567, 114.123291015625)","(40.808289, 110.2906723022461)","(43.435159, 106.67559051513672)","(46.012679, 103.26446533203125)","(48.5914, 100.04546356201172)","(51.179652, 97.00942993164062)"
mnist,3,4,77.606906,"(13.52756, 174.75013732910156)","(17.837144, 167.0205535888672)","(22.167256, 160.2777862548828)","(26.426258, 153.9645233154297)","(30.729471, 147.9738006591797)","(34.188527, 142.2852783203125)","(39.272284, 136.8864288330078)","(43.506595, 131.7692108154297)","(47.776521, 126.92575073242188)","(52.059428, 122.34760284423828)","(56.351401, 118.03275299072266)","(60.682437, 113.96613311767578)","(64.902131, 110.12826538085938)","(69.177677, 106.50920104980469)","(73.451405, 103.0946273803711)","(77.606831, 99.87237548828125)"
mnist,3,4,77.635402,"(12.695059, 174.75013732910156)","(16.941739, 167.0205535888672)","(21.275185, 160.2777862548828)","(25.570009, 153.9645233154297)","(30.541559, 147.9738006591797)","(34.918337, 142.28530883789062)","(39.202109, 136.8864288330078)","(42.692494, 131.7692108154297)","(47.734003, 126.92575073242188)","(51.991269, 122.34761047363281)","(56.283521, 118.03276062011719)","(60.588869, 113.96612548828125)","(64.900391, 110.12826538085938)","(69.273314, 106.50920104980469)","(73.60917, 103.09464263916016)","(77.635332, 99.87238311767578)"
mnist,3,5,79.908206,"(14.677121, 174.76622009277344)","(18.725111, 167.09271240234375)","(22.055218, 160.3916015625)","(26.570042, 154.11314392089844)","(31.052278, 148.15463256835938)","(36.444091, 142.49411010742188)","(40.313851, 137.1210174560547)","(44.14839, 132.0271453857422)","(48.013171, 127.2051773071289)","(51.828504, 122.6458511352539)","(55.696346, 118.34732818603516)","(59.555077, 114.29444122314453)","(63.426856, 110.4693832397461)","(68.000681, 106.86067962646484)","(72.222422, 103.45541381835938)","(76.073224, 100.24144744873047)","(79.908128, 97.20954895019531)"
mnist,3,5,78.38311,"(14.737515, 174.76622009277344)","(18.698044, 167.0926971435547)","(22.453818, 160.3916015625)","(26.505374, 154.11312866210938)","(30.014601, 148.15463256835938)","(35.2605, 142.4940948486328)","(39.491891, 137.1210174560547)","(43.567005, 132.0271453857422)","(47.375142, 127.20515441894531)","(51.140768, 122.64583587646484)","(54.960375, 118.34732818603516)","(59.000481, 114.29442596435547)","(63.151563, 110.46936798095703)","(66.802856, 106.86066436767578)","(70.361925, 103.45541381835938)","(74.296627, 100.2414321899414)","(78.383034, 97.20954132080078)"
mnist,3,6,99.252481,"(19.831887, 174.75669860839844)","(25.268002, 167.04617309570312)","(30.720047, 160.31546020507812)","(35.862554, 154.01133728027344)","(41.29142, 148.0287322998047)","(46.151693, 142.346435546875)","(51.307606, 136.95314025878906)","(57.19132, 131.84054565429688)","(61.895907, 127.0013656616211)","(67.06707, 122.4264144897461)","(72.05122, 118.11392974853516)","(78.188602, 114.0489273071289)","(82.770097, 110.2126235961914)","(88.598617, 106.59402465820312)","(93.500161, 103.17977142333984)","(99.252404, 99.95781707763672)"
mnist,3,6,99.532664,"(19.777178, 174.75669860839844)","(25.144254, 167.04617309570312)","(29.747105, 160.31544494628906)","(34.484321, 154.01133728027344)","(40.155966, 148.02870178222656)","(45.070915, 142.34642028808594)","(51.067703, 136.95314025878906)","(56.366943, 131.84054565429688)","(61.350777, 127.0013427734375)","(67.243205, 122.4264144897461)","(72.931578, 118.11392211914062)","(78.032143, 114.04891204833984)","(83.577727, 110.21261596679688)","(89.157996, 106.59402465820312)","(94.384241, 103.1797866821289)","(99.532591, 99.95780181884766)"
mnist,3,7,107.717745,"(22.696285, 174.7716827392578)","(27.930353, 167.07830810546875)","(32.992192, 160.36570739746094)","(38.045646, 154.07920837402344)","(43.03462, 148.11293029785156)","(48.017633, 142.44583129882812)","(53.290831, 137.067138671875)","(58.539955, 131.96791076660156)","(63.658643, 127.1412582397461)","(69.287368, 122.5774154663086)","(75.109332, 118.27503204345703)","(80.20326, 114.21939849853516)","(87.057795, 110.39171600341797)","(92.101204, 106.78119659423828)","(97.635477, 103.37418365478516)","(102.736311, 100.15856170654297)","(107.717668, 97.12564849853516)"
mnist,3,7,106.044498,"(21.807587, 174.7716827392578)","(27.574301, 167.07830810546875)","(32.650259, 160.36570739746094)","(38.39449, 154.0792236328125)","(43.548676, 148.1129150390625)","(49.244376, 142.44586181640625)","(53.921797, 137.06715393066406)","(60.592755, 131.96792602539062)","(64.853373, 127.14126586914062)","(69.965884, 122.5774154663086)","(74.447648, 118.27501678466797)","(80.734349, 114.21939849853516)","(85.568646, 110.39170837402344)","(90.957656, 106.78118896484375)","(96.066086, 103.3741683959961)","(101.002329, 100.15855407714844)","(106.044435, 97.1256332397461)"
mnist,3,8,117.791441,"(25.049056, 174.74961853027344)","(30.563029, 167.0146942138672)","(37.390668, 160.26878356933594)","(43.215384, 153.95237731933594)","(49.430084, 147.95932006835938)","(57.646654, 142.26837158203125)","(63.207334, 136.86703491210938)","(69.851182, 131.74749755859375)","(76.304658, 126.9022216796875)","(82.167191, 122.32270812988281)","(87.354324, 118.00628662109375)","(92.108892, 113.93817901611328)","(100.170529, 110.09931182861328)","(106.064193, 106.47915649414062)","(112.481035, 103.06414031982422)","(117.791364, 99.84172058105469)"
mnist,3,8,117.465797,"(25.270228, 174.74961853027344)","(31.705637, 167.0146942138672)","(35.958076, 160.26878356933594)","(42.506713, 153.95236206054688)","(49.98531, 147.95933532714844)","(54.617384, 142.2683563232422)","(60.56391, 136.8670196533203)","(67.0598, 131.74749755859375)","(73.679682, 126.9022216796875)","(78.484851, 122.32270812988281)","(84.995384, 118.00629425048828)","(91.521098, 113.93815612792969)","(97.92142, 110.09931182861328)","(104.39174, 106.47915649414062)","(110.683961, 103.06413269042969)","(117.465719, 99.84171295166016)"
mnist,4,1,100.214946,"(8.889592, 174.75942993164062)","(14.570204, 167.06300354003906)","(20.312326, 160.34483337402344)","(25.969556, 154.052490234375)","(31.702037, 148.08038330078125)","(37.363679, 142.40821838378906)","(43.114941, 137.02496337890625)","(48.792159, 131.9216766357422)","(54.506717, 127.0910415649414)","(60.210153, 122.52378845214844)","(65.956427, 118.21813201904297)","(71.689967, 114.16032409667969)","(77.371168, 110.3298110961914)","(83.08596, 106.71720886230469)","(88.783407, 103.307861328125)","(94.530756, 100.09037017822266)","(100.214871, 97.05579376220703)"
